danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_uri,artist,track_uri,track_name,artist_genres
0.84,0.603,6,-6.875,0,0.0402,0.00453,0.0139,0.0744,0.151,107.969,spotify:artist:1ekYM3tHN9Dt7HAUoHclwq,Mike D' Jais,spotify:track:0IxYTEcfFae45YZYwqn7YX,I Wish I Could Stay,['groove room']
0.506,0.501,7,-10.317,1,0.0285,0.00152,0.00718,0.0686,0.0933,143.937,spotify:artist:3n04pKYj4LrOJ9eUsQGXn4,Noah Paul Harrison,spotify:track:5gwALr15grvxLfE6pDhYjB,Always Trust You,[]
0.324,0.551,2,-8.097,0,0.0385,0.0793,0.104,0.148,0.176,149.16,spotify:artist:7I2JG3CcPawkeQPE7uypHJ,HBz,spotify:track:5kju1iWKACvEnzNWehUZ8M,Nacht,"['melbourne bounce international', 'partyschlager']"
0.856,0.462,1,-9.196,1,0.36,0.146,2.32e-05,0.114,0.241,89.993,spotify:artist:2AOZsZqadvJNNzlde83P2m,Metro Blac,spotify:track:3WibgMEn2MImVQoSzqdNfj,Bespoke,[]
0.774,0.887,6,-3.292,0,0.0404,0.179,0.000156,0.0512,0.62,121.985,spotify:artist:2INLOHIkRAYNha5uKGiRhn,Reznikov,spotify:track:0i38hBvJfGidj77V0qs1tU,Chance,[]
0.688,0.887,2,-5.402,1,0.0677,0.00813,0.869,0.629,0.588,125.02,spotify:artist:5yePldMswAMD9fvIfRUc2o,Droplex,spotify:track:1jao8rHBq1tEDqMNYY2g70,Faces,"['hard minimal techno', 'hungarian edm', 'hungarian techno', 'melbourne bounce international']"
0.652,0.784,0,-4.778,0,0.0978,0.506,1.16e-06,0.114,0.513,164.991,spotify:artist:4EtJmdsecF1RlU8cOo6BBR,Sophia Messa,spotify:track:5c2ID8bVQAbvf9eZGPiZSN,Not That Kind of Love,['nyc pop']
0.325,0.148,6,-15.264,1,0.0396,0.798,0.0743,0.0778,0.207,126.578,spotify:artist:4qIi20XYGNXcVvCzBZFumH,Kassi Valazza,spotify:track:1f8RrFGp6MPXBX3DM4uBv0,Moon Blue (OurVinyl Sessions),['alternative country']
0.694,0.611,7,-10.085,1,0.202,0.0854,0.0,0.0975,0.293,154.085,spotify:artist:2c3PFZtun8HemDbDfRPV6G,БумБокс,spotify:track:6O4vZbYetUTj2SyFJyUvAi,Жаль,"['ukrainian pop', 'ukrainian rock']"
0.724,0.473,8,-8.927,1,0.026,0.207,1.04e-05,0.284,0.768,96.022,spotify:artist:21G9CpO300CeQxXo8R3FXw,Comfort Club,spotify:track:76gAbSOSA7zC1w90wOWGAW,Ok on My Own,[]
0.696,0.619,0,-3.644,1,0.0397,0.157,2.29e-06,0.3,0.454,116.01,spotify:artist:2wSrZOe6YVo6XoKma22sdY,Dami Im,spotify:track:2WB5nSUkXz4TQBUGnht3eR,Lonely Cactus,"['australian pop', 'australian talent show', 'eurovision', 'talent show']"
0.539,0.778,9,-6.511,1,0.0869,0.172,0.0,0.214,0.759,84.53,spotify:artist:7p8kL7kXSfOy8o0s3dxXpB,DJ Cesar K-OSO,spotify:track:12PCZFVRwXdSMpUoKQF5l9,Tengo Planes para Ti,[]
0.529,0.725,8,-9.65,1,0.208,0.0984,0.000623,0.579,0.186,95.043,spotify:artist:6vZPwPZBhP2RCPcijCfRAV,Sal Dulu,spotify:track:1c6cSrJz6qQ5Xdd3onWrDB,Zumo,[]
0.633,0.672,9,-6.13,0,0.0544,0.223,0.0,0.0308,0.686,146.007,spotify:artist:2YquYFTCdzTnrcxZzzrNbj,Majid Almohandis,spotify:track:0LJS4i154d0AdbG96ZN2P1,Aarsh Balqees,"['arab pop', 'khaleeji iraqi', 'khaliji']"
0.561,0.91,8,-5.011,1,0.114,0.000521,0.0122,0.104,0.632,163.808,spotify:artist:0xvX3KXAW5mM8PzM99tkt5,Msrayray6532,spotify:track:0m9UTOaGTiMHB6lT8ky3DU,Freak the Freak out (Nightcore version),['nightcore']
0.677,0.661,1,-7.657,1,0.162,0.361,0.000612,0.101,0.453,156.998,spotify:artist:0xvX3KXAW5mM8PzM99tkt5,Msrayray6532,spotify:track:5vRpYym6JhDPL4B4CC0wxM,Look what you made me do (Nightcore version),['nightcore']
0.597,0.937,6,-5.181,0,0.231,0.0581,0.0,0.0736,0.462,127.564,spotify:artist:0xvX3KXAW5mM8PzM99tkt5,Msrayray6532,spotify:track:0WhOIWseXzY9E2shGLI2Mb,My head my heart (Nightcore version),['nightcore']
0.789,0.943,10,-4.413,0,0.125,0.0163,0.638,0.105,0.725,128.039,spotify:artist:5Vu4u1HpBkCqgkzCesCGhH,Deo,spotify:track:4d2lbihyAR5lIMrRy8KqlU,Lewon,[]
0.395,0.642,0,-6.911,1,0.0343,0.405,0.0,0.339,0.399,175.893,spotify:artist:6L1jfL0BaxCDXCcy51CEcg,Andrew Hyatt,spotify:track:0LFS2IV8JSZtBAI4HvTz7y,Didn't Know Me (The Wanderspace Sessions),"['canadian contemporary country', 'canadian country', 'country pop']"
0.569,0.625,7,-8.092,1,0.0297,0.242,0.0,0.118,0.109,133.941,spotify:artist:6L1jfL0BaxCDXCcy51CEcg,Andrew Hyatt,spotify:track:27iZ8de1hKche9CXb0RrXk,I Needed That (The Wanderspace Sessions),"['canadian contemporary country', 'canadian country', 'country pop']"
0.451,0.624,2,-7.465,1,0.0305,0.208,0.0,0.117,0.568,79.854,spotify:artist:6L1jfL0BaxCDXCcy51CEcg,Andrew Hyatt,spotify:track:37xINN3ChNYmnDCnTpqsw3,Neverland (The Wanderspace Sessions),"['canadian contemporary country', 'canadian country', 'country pop']"
0.516,0.257,1,-9.079,0,0.0414,0.723,0.0,0.113,0.372,144.246,spotify:artist:7tHOTsYBRasezMbwfwotZF,Lola Club,spotify:track:5GVs9s7UptUaKGgCUKKVzK,A Tu Estilo (acústico),['mexican pop']
0.939,0.51,8,-9.475,0,0.282,0.342,2.73e-06,0.117,0.583,120.015,spotify:artist:1VUJORAhVbWM59xRLR8DY3,Tinywiings,spotify:track:1P4NCr8Ro202Mt8hiuoG5L,What I Like,['alberta hip hop']
0.635,0.291,5,-9.469,1,0.0336,0.581,9.43e-06,0.117,0.23,120.217,spotify:artist:6VJXRJvRRyLv99RZbXJ8RO,JBJ,spotify:track:4WHVXrqaoONJCqslZZk2ix,Leun Op Mij (Akoestische versie),"['k-pop', 'k-pop boy group']"
0.543,0.979,8,-5.302,1,0.0565,2.69e-05,0.787,0.723,0.157,145.007,spotify:artist:55SDgogZ1SRUhIgmGvLyhD,Electric Universe,spotify:track:2NeLH752cEIqD4j5uRGxXV,Arambolian Nights,"['full on', 'psychedelic trance']"
0.4,0.00438,2,-33.896,0,0.0433,0.995,0.942,0.113,0.314,89.991,spotify:artist:3WSJGymGbgPhHHqTRBUE0H,Jose Carcavelos,spotify:track:7r8UBRcPt5aXAcvMpCGi27,Eternities,[]
0.598,0.315,10,-7.205,1,0.033,0.766,0.00172,0.103,0.346,74.92,spotify:artist:69zyKWGSd3gemLNgqGxaOA,Payson Lewis,spotify:track:0wijhuKOuViwQmSC8DTiQu,Only Yesterday,[]
0.746,0.27,11,-17.615,0,0.0391,0.527,0.271,0.0858,0.409,90.0,spotify:artist:0Ym5QNtGZn5e9Lrs9Y1jWz,Zebatin,spotify:track:6rxN2kF0tbT7h1y1waFkiY,Change for You,[]
0.617,0.653,6,-6.672,1,0.032,0.0414,0.318,0.0911,0.169,115.026,spotify:artist:1qM7ddO1J0S7eGGnuVmEXn,Henrik B,spotify:track:0BF5VG4MTd9f1lCQTyG624,Scattering,['progressive electro house']
0.468,0.58,1,-11.287,1,0.238,0.671,6.11e-06,0.12,0.15,119.667,spotify:artist:3v424D49DuMOcpZtpCyQAL,Nuffsed,spotify:track:6nlrkJxjsRAdOEfbbFEEoE,Warranty,[]
0.511,0.568,6,-8.89,0,0.141,0.348,0.0,0.0958,0.162,89.826,spotify:artist:1El4YQA8oCXX7ynFSxRTFq,Massimo Pericolo,spotify:track:3poh4OWmbULDrXRjiwFZUK,BUGIE,"['italian hip hop', 'trap metal italiana']"
0.693,0.513,7,-7.327,1,0.142,0.0385,0.0,0.103,0.393,172.884,spotify:artist:5kJjyo0ojB9GNPUQlMV79H,S4G4,spotify:track:31kApGO1GM2cUaAO0eNDoQ,Stranger,[]
0.451,0.277,5,-11.541,1,0.0274,0.601,1.88e-06,0.104,0.23,92.138,spotify:artist:3ycfZfYaqEN0PpZ2nB89k4,Buppy.,spotify:track:2RaxIu96a4MYj9hOqG0dEF,Open My Letter,[]
0.883,0.415,1,-9.648,1,0.42,0.000987,0.0,0.132,0.468,138.063,spotify:artist:58pqy50vIEhqbk6ad978VJ,Koko,spotify:track:3IxVEsHq9Dmnwv8GR2F75t,Murda Who,[]
0.664,0.754,4,-7.298,0,0.276,0.27,0.0,0.101,0.626,173.898,spotify:artist:5cxA5TNOxf4h9Y9btuxpCG,Claye,spotify:track:3QFJMW2KE1GCCgCnB98mEd,Energy,['dancehall']
0.899,0.677,8,-6.538,1,0.242,0.0838,0.0,0.0742,0.866,151.055,spotify:artist:3b4APocc7rd5pXG8tvHwx8,Buggie,spotify:track:187E91WlvSbnU8X51GTCr9,Beast Mode,[]
0.951,0.641,1,-9.219,1,0.217,0.211,1.89e-06,0.093,0.664,128.977,spotify:artist:3b4APocc7rd5pXG8tvHwx8,Buggie,spotify:track:3QU3ffhV0mzOi4uDjFdxOI,Follow Me,[]
0.808,0.42,2,-9.165,1,0.383,0.0267,0.0,0.334,0.592,149.08,spotify:artist:3b4APocc7rd5pXG8tvHwx8,Buggie,spotify:track:1yFDpAXCoQX8o5hKGp64Sj,Night,[]
0.938,0.598,1,-3.437,1,0.199,0.00708,0.138,0.168,0.264,130.092,spotify:artist:3b4APocc7rd5pXG8tvHwx8,Buggie,spotify:track:78PPPSqI4k4smdXIW4V1Au,Nothing To Say,[]
0.946,0.585,2,-7.772,1,0.166,0.00117,0.0,0.0869,0.237,122.008,spotify:artist:3b4APocc7rd5pXG8tvHwx8,Buggie,spotify:track:3t8IwAF8U7laDFuTQqg2Jj,Tell Me,[]
0.79,0.572,0,-15.243,1,0.056,0.436,0.891,0.0901,0.965,126.031,spotify:artist:2W5gOxDKn4cJXMyRWEyGyW,Magic Acoustic Guitars,spotify:track:2iMGBreoYo5XzGNSLGAhty,Bella ciao (Radio Edit),[]
0.628,0.838,10,-5.898,0,0.384,0.502,1.65e-05,0.115,0.14,179.995,spotify:artist:2JgmR9vFi3j9t6WRm3Jj8w,Wolf,spotify:track:5c9wqwUwOYxGsv0XGFvKtz,LAMBO TRUCK,[]
0.165,0.674,1,-30.636,1,0.0881,0.878,0.987,0.104,0.0216,128.942,spotify:artist:35fRhp8P6OpF5DBeNuSJQZ,Sleep Camp,spotify:track:64wrp50FKBctJMgjASuHFo,"Noise for Dreams, Pt. 1",[]
0.705,0.886,8,-4.423,1,0.222,0.135,0.0,0.0488,0.599,145.928,spotify:artist:7AfTMScTc5pSfjjxtatrIq,DDK,spotify:track:7kTMav9ffsJmjPyvvPLqTt,XO,[]
0.785,0.856,0,-4.494,1,0.0817,0.0102,0.119,0.102,0.554,125.983,spotify:artist:2bFpvoGZ1lD2HiAfE34Ypl,THE HOTEL LOBBY,spotify:track:3gF29lFPVDOKg5QBiW4f9P,Turn It Up,[]
0.813,0.483,10,-7.418,0,0.0568,0.0102,0.0,0.106,0.137,130.032,spotify:artist:6luUAFb5mM6RM4OONhfZVV,Chino Cappin',spotify:track:1BZZjwMxEWRE6Y4DDgxhBk,Fake Love,[]
0.768,0.708,8,-7.286,1,0.34,0.219,0.0,0.0732,0.433,100.293,spotify:artist:4CBavfYzjrTvV7xCIq6WQu,Makoto,spotify:track:1FvtvuY2XlyVvXLU8jAiqF,Großstadtkanaken,"['drum and bass', 'drumfunk', 'liquid funk']"
0.695,0.766,4,-7.367,0,0.0595,0.00333,0.0101,0.161,0.219,114.943,spotify:artist:0XNvr6bnNywV946ZKaJtr0,Joakim Lundell,spotify:track:490LclNVKfdheKMqdyjzZN,Nightfall,['swedish pop']
0.76,0.582,1,-9.274,1,0.081,0.0749,0.0,0.103,0.268,155.992,spotify:artist:3EmNguRllf32GJRqIKnD0C,DAAZ,spotify:track:27PhdHO8EjReLbgNNJdxtO,Buzón de Voz,['mexican hip hop']
0.345,0.987,8,-2.647,1,0.517,0.0059,0.481,0.377,0.42,180.07,spotify:artist:6ImFfiM17Sg4T56akzOnu1,Zekk,spotify:track:7uBZPcJpJQLF5nP5w3xjaN,フリーフォール,['j-core']
0.546,0.748,7,-4.687,1,0.0268,0.161,0.000292,0.295,0.551,99.008,spotify:artist:23mMna1Rq84LLZeRANSTTz,Titanic Sinclair,spotify:track:6fTUEHofpZpF1mwuj84Thp,We Danced All Night,[]
0.836,0.512,8,-10.37,1,0.0401,0.342,0.00827,0.12,0.495,106.034,spotify:artist:3vK0AN7hAMXqekxH3HdtFp,Ruffin,spotify:track:0YJuWzULlcaqGsoEwtsdV3,Brownie,[]
0.818,0.562,1,-7.438,1,0.264,0.0725,3.46e-06,0.113,0.385,97.045,spotify:artist:2Nqj0SeShPGwB7O88EOvTM,Zazo & Gxurmet,spotify:track:6yLQUo5IwHaOCDPQzu2HvP,Los Jeans,[]
0.162,0.0746,11,-29.988,1,0.0407,0.919,0.911,0.0925,0.0378,72.729,spotify:artist:4rOuVyfJluPW9tHKjL2FWf,Jonathan Warman,spotify:track:15wZYFzYdzfJC59UQgYKCQ,Repose,[]
0.741,0.914,5,-5.589,1,0.133,0.0247,0.0195,0.22,0.15,124.984,spotify:artist:3JOvRLynmP4mA6dvlWARoA,Coldabank,spotify:track:1LsoAswipJvPzdcSnoQ46C,I Just Wanna Dance,"['deep groove house', 'uk dance']"
0.784,0.852,7,-7.847,0,0.355,0.0405,0.0,0.27,0.305,93.99,spotify:artist:2RoBY2zVbB44M2ECL0zknV,TEK,spotify:track:4Sd2e73t5bnQakFN0PZlxS,Boot Camp 4 Life,[]
0.428,0.655,9,-8.566,0,0.385,0.487,0.0,0.0919,0.362,184.489,spotify:artist:1PkMdAG1vujZStQVTjF3I9,Brian Mendoza,spotify:track:5zmBx9YRRuzMpAXWZOdUUX,Addicted,[]
0.712,0.936,3,-4.739,0,0.0467,0.00512,2.33e-06,0.657,0.89,140.029,spotify:artist:6AGZSUNP6AVZ2BTxUsbJsr,Gentleman's Dub Club,spotify:track:0xm9OBqjyGMhBXTPfuFj1A,Night Shift,['uk reggae']
0.566,0.346,1,-9.248,0,0.157,0.32,0.0,0.0925,0.512,103.918,spotify:artist:3Er2N9GsfCyGYViIZestgp,Kate Rose,spotify:track:3dL31wr8t4cBqhOCqqCI6j,Somebody,[]
0.729,0.732,7,-4.443,1,0.0349,0.0274,0.0,0.139,0.467,118.005,spotify:artist:1zQ6ITj8YSRXq2lLPkEN3k,Mada,spotify:track:6hsIROUKWRI8M6Q2CInOol,Habits,[]
0.591,0.398,1,-14.725,0,0.033,0.528,0.49,0.0934,0.694,79.923,spotify:artist:24bL1XqEUecJLJp9V1jzd2,Dogman Chill,spotify:track:4MZuIEQFoXrIyb94ml1ya2,My Heart Knows,[]
0.278,0.715,1,-8.393,1,0.128,0.0298,0.0,0.17,0.31,84.401,spotify:artist:563IOvupk0p77B5ouswfXk,OG Bout-It,spotify:track:0hvoLs0N3ZcEkpQAVifWWt,Long Time Coming,[]
0.754,0.646,5,-8.508,1,0.0324,0.326,0.000576,0.293,0.904,123.081,spotify:artist:4JR0hDgeyxWEmG1z6GtwL1,Gaming World,spotify:track:1RSXaGXhZ6MrBHSTJ2DUQa,"Last Surprise (From ""Persona 5"")",[]
0.751,0.434,1,-13.924,0,0.223,0.316,0.0,0.156,0.442,102.016,spotify:artist:2G3moO7hc1jXWYKkW5ZYw4,Dimzy,spotify:track:39f7QTuCiUnSijpZOsbkHA,Flexing (Valentines Day Special),"['uk drill', 'uk hip hop']"
0.826,0.336,5,-16.585,0,0.246,0.745,0.000506,0.111,0.764,140.099,spotify:artist:2G3moO7hc1jXWYKkW5ZYw4,Dimzy,spotify:track:0Zmsn4x6sA4ySnqnmxvOat,Matching,"['uk drill', 'uk hip hop']"
0.707,0.929,0,-4.29,1,0.163,0.084,2.24e-05,0.0728,0.557,100.049,spotify:artist:2mW5pB7a2f3V5PuZFeV8Xi,Vxnity,spotify:track:1BSZXBTcL8ZWkvTLjBBqs8,ATTACK ON TITANS,[]
0.853,0.398,2,-8.326,0,0.0481,0.419,9.37e-06,0.0978,0.387,119.933,spotify:artist:38aAEKHAmZwECZgFuUfdCB,Teddy Beats,spotify:track:78n7ZtlmkFnkEsDTTSuvRS,Take It Slow,['chattanooga indie']
0.335,0.842,11,-7.024,1,0.0527,0.00621,0.0,0.206,0.287,164.084,spotify:artist:1HFukfooHlG0Z5nvBCpLNL,Fellowship Creative,spotify:track:542KuaOAEgJK5B11WxoMI4,The Lord Is in the Fight,[]
0.572,0.673,0,-7.27,1,0.636,0.144,0.0,0.523,0.6,132.976,spotify:artist:3m9xUubGcZELwXU4mLGSbn,Walkdown Will,spotify:track:5NSd2AZmPjxHjrCAWwr1uo,Fuck Ahkdaclicka,[]
0.665,0.846,2,-5.563,1,0.031,0.00559,0.007,0.134,0.78,123.988,spotify:artist:3F3uRvVluLsFqBrGaeJP3p,Danny Quest,spotify:track:7clsGP3ea7rhBaEK9ga898,That Feeling (feat. Hayley May),[]
0.612,0.664,8,-4.432,0,0.0392,0.447,0.0,0.201,0.284,86.862,spotify:artist:7rQMXIWKXSMkd7dK8LQ7a4,mental,spotify:track:3O7sJhV0MGK53KFUIGCsP6,repeat,['glitchcore']
0.247,0.0365,0,-27.088,1,0.0418,0.992,0.91,0.0972,0.4,194.489,spotify:artist:4qZrlSJ1sikAjQS9rrBBpx,Jonas Kvarnström,spotify:track:7n4roVHBYgw5AzjJBXuGOu,Rain Drops (Solo Piano),[]
0.767,0.591,2,-7.951,1,0.0735,0.273,0.0,0.107,0.591,153.954,spotify:artist:6bwHHUsmG8mE8AkRsoCZUs,Rozy,spotify:track:7xY8WUVrHtyMLwLAdlpdei,Who Likes Valentines,[]
0.532,0.19,1,-14.652,1,0.044,0.952,0.00734,0.383,0.172,119.917,spotify:artist:71dDf1l0zeCUFFG1XKSAMV,Tess Buckley,spotify:track:2wZ3ccw5kIo9MMk4MWR0ig,Sweetheart,[]
0.546,0.784,7,-4.283,0,0.0384,0.0754,5.07e-05,0.0681,0.455,158.822,spotify:artist:4tYyNlK0BQCaFfPfLjO7mQ,Rock Emo Nightcore,spotify:track:7epebuDut4olxn29mMlIlq,Let Me Down Slowly,['nightcore']
0.808,0.745,9,-4.369,0,0.191,0.103,0.0,0.105,0.558,101.06,spotify:artist:6kqN8RoL2VpRM8EgGwHiHG,Def3,spotify:track:3dj4OO5e6b9bEVNrSmh18R,Lift Off,['canadian hip hop']
0.862,0.546,5,-7.595,0,0.24,0.0942,0.00711,0.0886,0.28,130.048,spotify:artist:59iMrqhx3qr6U7343wM1Fc,The LJ,spotify:track:16VcHNc9Eajjo8agji05uX,Digame,['ottawa rap']
0.77,0.565,7,-6.822,0,0.115,0.139,0.122,0.119,0.0856,117.962,spotify:artist:6kkdxR4fLeX1bz8Ujruh3a,Koelle,spotify:track:0NSwliIK7Kfqc13Z8MEiFe,Sometimes I Feel,['progressive house']
0.33,0.528,9,-10.086,0,0.114,0.172,0.0693,0.558,0.257,78.543,spotify:artist:6lYhtOzzHs5FQ0ik3u3jMr,Rich Jame$,spotify:track:3MiolY3bZad2iwhCxax1J7,LUCY INTERLUDE,[]
0.811,0.633,10,-11.274,0,0.141,0.0017,0.178,0.301,0.307,116.988,spotify:artist:6Hcw979mjhOdkHHENFvmQJ,William Edward,spotify:track:39CnhnI9jevyrDdcyhykmw,Ooh La La,[]
0.298,0.408,8,-6.362,1,0.0417,0.657,0.0,0.125,0.273,170.752,spotify:artist:6MG9ZA7bWygcE92TnXrTP4,Jillian Shea,spotify:track:37TXGEMghaXvVFCWoewo1V,you & me,['social media pop']
0.653,0.837,6,-3.58,1,0.0335,0.184,0.0,0.148,0.625,99.974,spotify:artist:1gHVDWrG6hVra3ZxV7mQWd,Vinod Rathod,spotify:track:1jLdkg9t6qwP29hB6AmVC1,Sanware Se Milne Ka Satsang Hi Bahana Hai,"['classic bollywood', 'filmi', 'modern bollywood']"
0.772,0.636,4,-7.517,1,0.35,0.0444,0.0,0.0892,0.466,156.996,spotify:artist:2FPvru4OWf7UfqgSgAVPax,ATG Duke,spotify:track:0FiFCYNi3NHyiRFbRAuV0o,Omerta,[]
0.91,0.454,7,-7.61,0,0.288,0.579,0.0,0.179,0.724,90.034,spotify:artist:5m7DUSO7SXoVHVh23AMwV8,JonnyEastCoast,spotify:track:1IpMnzpCQvedw29eDtd3iv,I Wish,[]
0.396,0.551,10,-6.425,1,0.0283,0.0128,1.26e-06,0.096,0.223,76.858,spotify:artist:0WZrFraK9TPTXfgLb1qFaN,City Center Worship,spotify:track:7xdxmKEvU9pn9b3CJTttI0,Let It Be Me,[]
0.594,0.401,7,-10.173,1,0.0389,0.602,0.0134,0.0473,0.44,124.965,spotify:artist:5DrebAGXyWuRUgOtdouSjp,Chris Lewington,spotify:track:0RYWegHmJO88uZctb0udvM,It's Complicated,[]
0.804,0.695,9,-3.005,1,0.0393,0.602,0.0,0.093,0.575,107.485,spotify:artist:7j1Y7MXRJ9MqwAxGFppJof,Abel Zazueta Y Los De Culiacan,spotify:track:29gcQVqQbHYupk0Vcy7mYm,El Caballero,['corrido']
0.653,0.608,11,-10.531,0,0.272,0.0199,8.36e-06,0.286,0.455,150.023,spotify:artist:1Ra2zP20cseWdctgruddk6,Ray Vicks,spotify:track:34FISeIkRdcugAe57pWOO8,Ran It Up,"['baton rouge rap', 'deep southern trap']"
0.611,0.547,5,-7.553,0,0.0767,0.0623,0.0,0.281,0.383,145.069,spotify:artist:6xS0LfCUzAqCZD9MowS65i,Lil Doug,spotify:track:2SUx29Ae7BWw7wm1vlhUAA,Rider,[]
0.691,0.642,9,-8.434,0,0.0867,0.305,0.0,0.228,0.492,110.01,spotify:artist:4rWV3JAgD6JrUiq5mpEJxY,GESS,spotify:track:5MldiugqC5xi5RNfVlhMcJ,Dignity,[]
0.41,0.174,3,-11.405,1,0.0328,0.767,0.00197,0.114,0.0694,105.292,spotify:artist:3FVGHhoCQxw0fmNhRMhmOT,gigi,spotify:track:5ysFFsqJFcsX8Rez67j2tv,Sometimes (Backwood),[]
0.479,0.644,0,-8.37,1,0.0319,0.199,0.932,0.077,0.0394,140.047,spotify:artist:5tXJMgOPHdnicUpJ9WVGQC,Yale Nash,spotify:track:3tSK5RziML0BQH6SOs7DW9,Melodic Mind (Radio Edit),[]
0.905,0.609,1,-10.142,0,0.21,0.128,0.0,0.0682,0.862,98.014,spotify:artist:1ZhPw8OkrXjSuQvMAZK4US,Grant Ball,spotify:track:4pnw6BHjUz8chJmqgnsIC1,Show Love,[]
0.917,0.554,0,-6.732,1,0.263,0.857,0.000935,0.276,0.578,104.007,spotify:artist:5IgGBVmqy3oXJ1d9dT05Sw,Don Kenobi,spotify:track:5Ed5EfCYsnTaHEVT9wYJ9n,Good Company,[]
0.787,0.696,4,-8.497,0,0.0638,0.328,0.916,0.0721,0.464,99.994,spotify:artist:2sAEWBduOLZcEZfRl3WAK0,Pierre Stephan,spotify:track:2kXUYC0v2mL0aUiM2tFOeN,Anomalous Fabulous (Remix),[]
0.741,0.554,1,-8.679,1,0.293,0.0107,0.572,0.0472,0.899,174.949,spotify:artist:2sAEWBduOLZcEZfRl3WAK0,Pierre Stephan,spotify:track:51R5ijp6vaXRcum8udTrRs,Gravity SexCity (Remix),[]
0.559,0.941,10,-7.414,0,0.0332,2.35e-06,0.898,0.075,0.707,130.001,spotify:artist:2sAEWBduOLZcEZfRl3WAK0,Pierre Stephan,spotify:track:2dWYXKsmHmAcH4onm6L6yY,Seeping Acid - Face it (Remix),[]
0.764,0.889,4,-8.548,0,0.102,0.0149,0.886,0.0154,0.479,130.017,spotify:artist:2sAEWBduOLZcEZfRl3WAK0,Pierre Stephan,spotify:track:2rwO51uDxJiz5yB2ItkbHg,Techno Stream Dream Team (Remix),[]
0.151,0.0114,5,-30.832,1,0.0422,0.972,0.888,0.0957,0.118,74.127,spotify:artist:1jOAI3YkQLJswHVGCIKbu4,Phoenomenatic,spotify:track:5i30wHIAPPshakdZ6E1RJq,My Last Tear,['calming instrumental']
0.837,0.617,11,-7.092,0,0.087,0.226,3.51e-05,0.114,0.478,127.981,spotify:artist:4xM61ieB7cNxEyoLJWCQF8,Jkinggz,spotify:track:5t1DXfqZQfGo6npNoQSCDZ,BAD MAN PARTY,[]
0.804,0.466,7,-10.973,0,0.238,0.111,0.0,0.109,0.762,117.992,spotify:artist:2hrD6jPuYuBTPRmi6MVJfn,Ceo Chino Marley,spotify:track:0bTiwog0rDPQyGIzBXirRt,Green Bean,[]
0.822,0.499,10,-9.985,1,0.448,0.196,0.0,0.123,0.806,170.033,spotify:artist:1NnUgWVGkPQLsdXue00beJ,Danntik,spotify:track:537kQkAP9TpSanBhRInWRa,Un Poquito De Ti,"['mexican hip hop', 'trap mexicano']"
0.747,0.782,0,-6.182,1,0.0494,0.139,0.0,0.256,0.432,120.014,spotify:artist:3R6VoMjUANEP9wb7fRNXws,Rolf Sanchez,spotify:track:5fdaGXg846y15aJybvsJ0j,Más Más Más (Spanish Edit),['dutch pop']
0.98,0.284,5,-16.422,1,0.103,0.386,0.164,0.0722,0.638,111.01,spotify:artist:7qyN87BH8AmA498RL3K21d,Derek Simpson,spotify:track:28LuijbfFa5dcrRkANbonH,Kid The Moon,[]
0.405,0.608,4,-6.993,1,0.0295,0.153,0.0,0.107,0.142,84.84,spotify:artist:0AhdWP01wLAKxDfhsKMEKf,Adam Pearce,spotify:track:7rsmV49mXAAzq0YsDhFhyc,Drag Me Down,"['canadian electronic', 'pop edm']"
0.669,0.544,7,-8.423,1,0.0266,0.81,0.75,0.0944,0.0388,100.012,spotify:artist:5nJZ8yWTYT9tGeJyUgbD8G,nilöwh.,spotify:track:3XEtjkPB3VuAL0oqW2jaGe,deaf tears,['lo-fi chill']
0.482,0.698,7,-6.16,1,0.0465,0.161,0.0,0.131,0.41,139.876,spotify:artist:3crJf5p7nUHziLEGTlikzg,Simbai,spotify:track:7vvMnNK0d2017Op3OJVhDc,Black Sheep,[]
0.865,0.77,0,-6.605,1,0.167,0.0164,0.0,0.171,0.895,92.671,spotify:artist:59uMHHUxi1aKAwEat1GHVN,Ld Melody,spotify:track:2bTkwzFktMmsrWeXGr3rpl,Quiero Cambiar,[]
0.727,0.823,1,-5.63,0,0.0868,0.00642,9.79e-05,0.166,0.423,119.019,spotify:artist:4lNfGpoJrHMGdxV4KoRsoi,Gamuel Sori,spotify:track:3zKwlVWjMZNY8TMihMsaQ6,I Won't Lose You (feat. James New),[]
0.386,0.353,0,-8.947,1,0.0375,0.715,1.45e-05,0.108,0.297,120.982,spotify:artist:55VbVrjmAWcvCknVFfPzvK,Grace Davies,spotify:track:2sWCaFAWzl1tDBtdhhWG2z,i met a boy online,['uk pop']
0.79,0.339,1,-16.796,1,0.381,0.414,0.0,0.13,0.754,134.068,spotify:artist:4EcIU574ksr6mC1GMEOe0p,Midel,spotify:track:55KgGujmPObSJZAFJfltIJ,Pocima,"['argentine hip hop', 'trap argentino', 'trap latino']"
0.457,0.552,8,-6.328,0,0.124,0.273,0.0,0.216,0.405,104.134,spotify:artist:53rFq0qyTvcEBeaisBzT1I,Spence Hood,spotify:track:6dlcYxsOny0Gr5lJDyjdB6,So You Wanna Marry Daisy,[]
